block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
5,cube0,1688.025513,3038446,4.977441,3.551421,4.618065,4.271973,566,0.021580,245,0.055595,10,0.000125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8343.000000,7717.750000,6416.000000,1.599739,103.000000,0.030166,0.000000,0.000000,7680.000000,2.237409,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1687.510010,3037518,3.477248,8.360452,8.370000,3.480846,1849,0.124761,621,0.060966,15121.250000,6288.500000,NA,NA,NA,NA,NA,NA,NA,NA,15104.000000,4.287411,6282.000000,1.975709,
6,cube0,1692.835571,3047104,4.977441,3.551421,4.554202,4.271973,566,0.021739,245,0.056259,10,0.000122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8227.625000,7717.750000,6416.000000,1.599739,103.000000,0.030166,0.000000,0.000000,7680.000000,2.237409,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1692.376099,3046277,3.477248,8.360452,8.370000,3.480846,1849,0.122911,621,0.060831,15121.250000,6288.500000,NA,NA,NA,NA,NA,NA,NA,NA,15104.000000,4.287411,6282.000000,1.975709,
7,cube0,1707.743896,3073939,4.977441,3.551421,4.623393,4.271973,566,0.021813,245,0.058024,10,0.000134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8352.625000,7717.750000,6416.000000,1.599739,103.000000,0.030166,0.000000,0.000000,7680.000000,2.237409,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1707.196655,3072954,3.477248,8.360452,8.370000,3.480846,1849,0.125264,621,0.061373,15121.250000,6288.500000,NA,NA,NA,NA,NA,NA,NA,NA,15104.000000,4.287411,6282.000000,1.975709,
8,cube0,1720.276123,3096497,4.977441,3.551421,4.577726,4.271973,566,0.021842,245,0.060364,10,0.000130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8270.125000,7717.750000,6416.000000,1.599739,103.000000,0.030166,0.000000,0.000000,7680.000000,2.237409,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1719.655518,3095380,3.477248,8.360452,8.370000,3.480846,1849,0.126488,621,0.062854,15121.250000,6288.500000,NA,NA,NA,NA,NA,NA,NA,NA,15104.000000,4.287411,6282.000000,1.975709,
9,cube0,1708.069946,3074526,4.977441,3.551421,4.592533,4.271904,566,0.021827,245,0.059492,10,0.000121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8296.875000,7717.625000,6416.000000,1.599739,102.500000,0.030019,0.000000,0.000000,7680.000000,2.237409,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1707.586670,3073656,3.477248,8.360452,8.370000,3.480846,1849,0.124865,621,0.063306,15121.250000,6288.500000,NA,NA,NA,NA,NA,NA,NA,NA,15104.000000,4.287411,6282.000000,1.975709,
10,cube0,1714.390503,3085903,4.977441,3.551421,4.698395,4.271973,566,0.021901,245,0.059523,10,0.000127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8488.125000,7717.750000,6416.000000,1.599739,103.000000,0.030166,0.000000,0.000000,7680.000000,2.237409,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1713.839966,3084912,3.477248,8.360452,8.370000,3.480846,1849,0.126884,621,0.063689,15121.250000,6288.500000,NA,NA,NA,NA,NA,NA,NA,NA,15104.000000,4.287411,6282.000000,1.975709,
11,cube0,1689.387817,3040898,4.977441,3.551421,4.614467,4.271973,566,0.021637,245,0.057293,10,0.000171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8336.500000,7717.750000,6416.000000,1.599739,103.000000,0.030166,0.000000,0.000000,7680.000000,2.237409,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1688.876709,3039978,3.477248,8.360452,8.370000,3.480846,1849,0.124674,621,0.063284,15121.250000,6288.500000,NA,NA,NA,NA,NA,NA,NA,NA,15104.000000,4.287411,6282.000000,1.975709,
12,cube0,1691.265015,3044277,4.977441,3.551421,4.628236,4.271973,566,0.021644,245,0.056268,10,0.000125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8361.375000,7717.750000,6416.000000,1.599739,103.000000,0.030166,0.000000,0.000000,7680.000000,2.237409,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1690.773926,3043393,3.477248,8.360452,8.370000,3.480846,1849,0.122922,621,0.062108,15121.250000,6288.500000,NA,NA,NA,NA,NA,NA,NA,NA,15104.000000,4.287411,6282.000000,1.975709,
13,cube0,1702.568848,3064624,4.977441,3.551421,4.557523,4.271973,566,0.021728,245,0.057412,10,0.000121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8233.625000,7717.750000,6416.000000,1.599739,103.000000,0.030166,0.000000,0.000000,7680.000000,2.237409,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1702.071655,3063729,3.477248,8.360452,8.370000,3.480846,1849,0.125499,621,0.062481,15121.250000,6288.500000,NA,NA,NA,NA,NA,NA,NA,NA,15104.000000,4.287411,6282.000000,1.975709,
14,cube0,1685.575562,3034036,4.977441,3.551421,4.614743,4.271973,566,0.021545,245,0.057097,10,0.000132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8337.000000,7717.750000,6416.000000,1.599739,103.000000,0.030166,0.000000,0.000000,7680.000000,2.237409,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685.094482,3033170,3.477248,8.360452,8.370000,3.480846,1849,0.123213,621,0.059865,15121.250000,6288.500000,NA,NA,NA,NA,NA,NA,NA,NA,15104.000000,4.287411,6282.000000,1.975709,
15,cube0,1680.712769,3025283,4.977441,3.551421,4.568662,4.271973,566,0.021073,245,0.066992,10,0.000124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8253.750000,7717.750000,6416.000000,1.599739,103.000000,0.030166,0.000000,0.000000,7680.000000,2.237409,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1680.351074,3024632,3.477248,8.360452,8.370000,3.480846,1849,0.122794,621,0.059408,15121.250000,6288.500000,NA,NA,NA,NA,NA,NA,NA,NA,15104.000000,4.287411,6282.000000,1.975709,
16,cube0,15.593889,28069,0.017851,0.008856,0.008026,0.012593,6,0.000003,5,0.000022,10,0.000111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.500000,22.750000,16.000000,0.003989,43.000000,0.012593,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.549444,24389,0.000000,0.000000,0.004013,0.003598,1,0.000000,1,0.000000,7.250000,6.500000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,0.000000,0.000000,
17,cube0,17.188334,30939,0.017851,0.008856,0.006366,0.012593,6,0.000003,5,0.000024,10,0.000110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.500000,22.750000,16.000000,0.003989,43.000000,0.012593,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.532778,22559,0.000000,0.000000,0.004013,0.003598,1,0.000000,1,0.000000,7.250000,6.500000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,0.000000,0.000000,
18,cube0,20.006111,36011,0.017851,0.008856,0.006435,0.012593,6,0.000003,5,0.000024,10,0.000117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.625000,22.750000,16.000000,0.003989,43.000000,0.012593,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.872778,24971,0.000000,0.000000,0.004013,0.003598,1,0.000000,1,0.000000,7.250000,6.500000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,0.000000,0.000000,
19,cube0,20.564444,37016,0.017851,0.008856,0.006296,0.012593,6,0.000003,5,0.000024,10,0.000323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.375000,22.750000,16.000000,0.003989,43.000000,0.012593,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.222222,27400,0.000000,0.000000,0.004013,0.003598,1,0.000000,1,0.000000,7.250000,6.500000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,0.000000,0.000000,
20,cube0,17.800556,32041,0.017851,0.008856,0.006435,0.012593,6,0.000003,5,0.000024,10,0.000122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.625000,22.750000,16.000000,0.003989,43.000000,0.012593,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.986667,23376,0.000000,0.000000,0.004013,0.003598,1,0.000000,1,0.000000,7.250000,6.500000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,0.000000,0.000000,
21,cube0,19.451666,35013,0.017851,0.008856,0.005950,0.012593,6,0.000003,5,0.000024,10,0.000125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.750000,22.750000,16.000000,0.003989,43.000000,0.012593,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.286111,25715,0.000000,0.000000,0.004013,0.003598,1,0.000000,1,0.000000,7.250000,6.500000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,0.000000,0.000000,
22,cube0,20.105556,36190,0.017851,0.008856,0.006504,0.012593,6,0.000003,5,0.000024,10,0.000136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.750000,22.750000,16.000000,0.003989,43.000000,0.012593,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.028334,25251,0.000000,0.000000,0.004013,0.003598,1,0.000000,1,0.000000,7.250000,6.500000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,0.000000,0.000000,
23,cube0,20.140556,36253,0.017851,0.008856,0.006573,0.012593,6,0.000003,5,0.000024,10,0.000121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.875000,22.750000,16.000000,0.003989,43.000000,0.012593,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.662778,26393,0.000000,0.000000,0.004013,0.003598,1,0.000001,1,0.000001,7.250000,6.500000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,0.000000,0.000000,
